S_CUSTNO;COGNITIONSOURCE;I_CASES;I_YEAR
5050267;UHD;26;2018
5050267;UHD;108;2019
5050267;UHD;61;2020
5050267;UHD;78;2021
5050267;UHD;29;2022
5050297;UHD;1;2017
5050297;UHD;7;2018
5050297;UHD;2;2019
5050297;UHD;2;2020
5050632;UHD;0;2017
5050632;UHD;0;2018
5050632;UHD;1;2019
5050632;UHD;1;2020
5050632;UHD;0;2021
5050632;UHD;0;2022
5050694;UHD;18;2017
5050694;UHD;18;2018
5050694;UHD;26;2019
5050694;UHD;35;2020
5050694;UHD;30;2021
5050694;UHD;3;2022
5050820;UHD;8;2017
5050820;UHD;29;2018
5050820;UHD;19;2019
5050820;UHD;18;2020
5050820;UHD;8;2021
5050820;UHD;7;2022
5050832;UHD;15;2017
5050832;UHD;30;2018
5050832;UHD;59;2019
5050832;UHD;85;2020
5050832;UHD;87;2021
5050832;UHD;31;2022
5050855;UHD;8;2017
5050855;UHD;21;2018
5050920;UHD;1;2017
5050920;UHD;2;2018
5050920;UHD;5;2019
5050920;UHD;7;2020
5050920;UHD;3;2021
5050920;UHD;0;2022
5050950;UHD;2;2017
5050950;UHD;11;2018
5050950;UHD;10;2019
5050971;UHD;12;2017
5050971;UHD;17;2018
5050971;UHD;9;2019
5050971;UHD;7;2020
505101;UHD;4;2014
505101;UHD;3;2015
505101;UHD;0;2016
5051035;UHD;53;2017
5051035;UHD;45;2018
5051035;UHD;33;2019
5051035;UHD;28;2020
5051035;UHD;28;2021
5051035;UHD;13;2022
5051050;UHD;10;2017
5051050;UHD;11;2018
5051050;UHD;19;2019
5051050;UHD;13;2020
5051050;UHD;15;2021
5051050;UHD;1;2022
505111;UHD;4;2014
5051207;UHD;0;2017
5051207;UHD;0;2018
5051207;UHD;6;2019
5051207;UHD;0;2020
5051207;UHD;0;2021
5051207;UHD;0;2022
5051503;UHD;21;2017
5051503;UHD;23;2018
5051503;UHD;47;2019
5051503;UHD;47;2020
5051503;UHD;39;2021
5051503;UHD;17;2022
505211;UHD;0;2014
5052389;UHD;23;2017
5052389;UHD;34;2018
5052389;UHD;47;2019
5052389;UHD;44;2020
5052389;UHD;40;2021
5052389;UHD;6;2022
5052615;UHD;15;2017
5052615;UHD;10;2018
5052615;UHD;24;2019
5052615;UHD;29;2020
5052615;UHD;15;2021
5052615;UHD;8;2022
5053000;UHD;51;2017
5053000;UHD;69;2018
5053000;UHD;113;2019
5053000;UHD;64;2020
5053000;UHD;35;2021
5053000;UHD;27;2022
5053253;UHD;11;2017
5053253;UHD;20;2018
5053253;UHD;20;2019
5053253;UHD;29;2020
5053253;UHD;21;2021
5053253;UHD;4;2022
5055213;UHD;32;2017
5055213;UHD;45;2018
5055213;UHD;44;2019
5055213;UHD;76;2020
5055213;UHD;68;2021
5055213;UHD;21;2022
5055299;UHD;18;2017
5055299;UHD;26;2018
5055299;UHD;39;2019
5055299;UHD;15;2020
5055299;UHD;31;2021
5055299;UHD;4;2022
5055370;UHD;10;2017
5055370;UHD;23;2018
5055370;UHD;18;2019
5055370;UHD;16;2020
5055370;UHD;26;2021
5055370;UHD;2;2022
505551;UHD;24;2014
505551;UHD;116;2015
505551;UHD;85;2016
505551;UHD;64;2017
505551;UHD;78;2018
505551;UHD;65;2019
505551;UHD;89;2020
505551;UHD;70;2021
505551;UHD;26;2022
5055539;UHD;1;2017
5055539;UHD;3;2018
5055539;UHD;8;2019
5055539;UHD;16;2020
5055539;UHD;8;2021
5055539;UHD;0;2022
5055616;UHD;29;2017
5055616;UHD;61;2018
5055616;UHD;65;2019
5055616;UHD;44;2020
5055616;UHD;26;2021
5055616;UHD;12;2022
5055655;UHD;19;2017
5055655;UHD;47;2018
5055655;UHD;34;2019
5055655;UHD;40;2020
5055655;UHD;38;2021
5055655;UHD;12;2022
5055710;UHD;11;2017
5055710;UHD;7;2018
5055762;UHD;9;2017
5055762;UHD;12;2018
5055762;UHD;16;2019
5055762;UHD;22;2020
5055762;UHD;26;2021
5055762;UHD;5;2022
5055806;UHD;24;2017
5055806;UHD;79;2018
5055806;UHD;72;2019
5055806;UHD;60;2020
5055806;UHD;42;2021
5055806;UHD;4;2022
5055824;UHD;5;2017
5055824;UHD;17;2018
5055824;UHD;6;2019
5055855;UHD;11;2017
5055855;UHD;23;2018
5055855;UHD;21;2019
5055855;UHD;22;2020
5055855;UHD;25;2021
5055855;UHD;3;2022
5055863;UHD;6;2017
5055863;UHD;8;2018
5055863;UHD;2;2019
5055863;UHD;7;2020
5055863;UHD;9;2021
5055863;UHD;4;2022
5055997;UHD;2;2017
5055997;UHD;6;2018
5055997;UHD;6;2019
5056019;UHD;1;2017
5056019;UHD;0;2018
5056019;UHD;0;2019
5056019;UHD;0;2020
5056019;UHD;0;2021
5056019;UHD;0;2022
5056026;UHD;0;2017
5056033;UHD;0;2017
5056033;UHD;0;2018
5056033;UHD;1;2019
5056033;UHD;0;2020
5056033;UHD;0;2021
5056033;UHD;1;2022
5056043;UHD;3;2017
5056043;UHD;15;2018
5056043;UHD;24;2019
5056043;UHD;34;2020
5056043;UHD;22;2021
5056043;UHD;2;2022
5056083;UHD;2;2017
5056083;UHD;2;2018
5056083;UHD;2;2019
5056083;UHD;6;2020
5056083;UHD;0;2021
505611;UHD;4;2014
505621;UHD;30;2014
505621;UHD;104;2015
505621;UHD;76;2016
505621;UHD;122;2017
505621;UHD;69;2018
505621;UHD;86;2019
505621;UHD;131;2020
505621;UHD;119;2021
505621;UHD;37;2022
5057013;UHD;5;2017
5057013;UHD;22;2018
5057013;UHD;24;2019
5057013;UHD;39;2020
5057013;UHD;43;2021
5057013;UHD;2;2022
5057103;UHD;1;2017
5057103;UHD;0;2018
5057103;UHD;4;2019
5057103;UHD;7;2020
5057103;UHD;2;2021
5057103;UHD;0;2022
5057397;UHD;0;2017
5057397;UHD;0;2018
5057397;UHD;0;2019
5057397;UHD;1;2020
5057397;UHD;3;2021
5057397;UHD;0;2022
5057400;UHD;11;2017
5057400;UHD;57;2018
5057400;UHD;48;2019
5057400;UHD;95;2020
5057400;UHD;55;2021
5057400;UHD;12;2022
5057441;UHD;3;2017
5057441;UHD;11;2018
5057441;UHD;18;2019
5057441;UHD;27;2020
5057441;UHD;30;2021
5057441;UHD;10;2022
5057588;UHD;1;2017
5057588;UHD;0;2018
5057588;UHD;13;2019
5057588;UHD;5;2020
5057588;UHD;18;2021
5057588;UHD;3;2022
5057687;UHD;0;2017
5057687;UHD;4;2018
5057687;UHD;2;2019
5057687;UHD;8;2020
5057687;UHD;1;2021
5057687;UHD;1;2022
5057726;UHD;0;2017
5057726;UHD;1;2018
5057726;UHD;3;2019
5057726;UHD;1;2020
5057726;UHD;0;2021
5057726;UHD;0;2022
5057780;UHD;3;2017
5057780;UHD;13;2018
5057780;UHD;9;2019
5057780;UHD;3;2020
5057780;UHD;5;2021
5057780;UHD;5;2022
5057831;UHD;17;2017
5057831;UHD;23;2018
5057831;UHD;21;2019
5057831;UHD;38;2020
5057831;UHD;36;2021
5057831;UHD;12;2022
5058013;UHD;10;2017
5058013;UHD;33;2018
5058013;UHD;35;2019
5058013;UHD;35;2020
5058013;UHD;32;2021
5058013;UHD;17;2022
5058037;UHD;20;2017
5058037;UHD;30;2018
5058037;UHD;32;2019
5058037;UHD;42;2020
5058037;UHD;58;2021
5058037;UHD;9;2022
505841;UHD;8;2014
505841;UHD;59;2015
505841;UHD;46;2016
505841;UHD;34;2017
505841;UHD;38;2018
505841;UHD;29;2019
505841;UHD;30;2020
505841;UHD;21;2021
505841;UHD;3;2022
505981;UHD;7;2014
505981;UHD;22;2015
505981;UHD;16;2016
505981;UHD;9;2017
505981;UHD;22;2018
505981;UHD;11;2019
506309;UHD;6;2014
506309;UHD;20;2015
506711;UHD;3;2014
506711;UHD;11;2015
506711;UHD;2;2016
506841;UHD;41;2014
506841;UHD;81;2015
506841;UHD;66;2016
506841;UHD;81;2017
506841;UHD;67;2018
506841;UHD;104;2019
506841;UHD;89;2020
506841;UHD;95;2021
506841;UHD;51;2022
507551;UHD;1;2014
507551;UHD;9;2015
507551;UHD;17;2016
507551;UHD;11;2017
507551;UHD;9;2018
507551;UHD;6;2019
507551;UHD;3;2020
507551;UHD;6;2021
507551;UHD;1;2022
507681;UHD;0;2014
509191;UHD;8;2014
509191;UHD;40;2015
509191;UHD;36;2016
509191;UHD;16;2017
509191;UHD;20;2018
509191;UHD;64;2019
509191;UHD;39;2020
509191;UHD;27;2021
509191;UHD;6;2022
509311;UHD;1;2014
509431;UHD;4;2014
509511;UHD;16;2014
509511;UHD;51;2015
509511;UHD;39;2016
509511;UHD;13;2017
509511;UHD;20;2018
509511;UHD;31;2019
509511;UHD;24;2020
509511;UHD;23;2021
509511;UHD;2;2022
509901;UHD;35;2014
509901;UHD;59;2015
509901;UHD;57;2016
509901;UHD;40;2017
509901;UHD;39;2018
509901;UHD;60;2019
509901;UHD;43;2020
509901;UHD;58;2021
509901;UHD;13;2022
509913;UHD;12;2014
509913;UHD;38;2015
509913;UHD;32;2016
509913;UHD;38;2017
509913;UHD;21;2018
509913;UHD;32;2019
509913;UHD;36;2020
509913;UHD;28;2021
509913;UHD;10;2022
509914;UHD;14;2014
509914;UHD;37;2015
509914;UHD;41;2016
509914;UHD;33;2017
509914;UHD;35;2018
509914;UHD;26;2019
509914;UHD;50;2020
509914;UHD;56;2021
509914;UHD;20;2022
510081;UHD;6;2014
510241;UHD;34;2014
510241;UHD;91;2015
510241;UHD;145;2016
510241;UHD;102;2017
510241;UHD;95;2018
510241;UHD;145;2019
510241;UHD;142;2020
510241;UHD;266;2021
510241;UHD;76;2022
510351;UHD;2;2014
510351;UHD;8;2015
510351;UHD;10;2016
510971;UHD;23;2014
510971;UHD;62;2015
510971;UHD;54;2016
510971;UHD;39;2017
510971;UHD;32;2018
510971;UHD;35;2019
510971;UHD;38;2020
510971;UHD;34;2021
510971;UHD;20;2022
511341;UHD;10;2014
511341;UHD;137;2015
511341;UHD;90;2016
511341;UHD;10;2017
511351;UHD;0;2014
511441;UHD;23;2014
511441;UHD;55;2015
511441;UHD;48;2016
511441;UHD;38;2017
511501;UHD;20;2014
511501;UHD;92;2015
511501;UHD;129;2016
511501;UHD;61;2017
511501;UHD;53;2018
511501;UHD;145;2019
511501;UHD;101;2020
511501;UHD;91;2021
511501;UHD;16;2022
512311;UHD;10;2014
512311;UHD;15;2015
512311;UHD;18;2016
512311;UHD;31;2017
512311;UHD;15;2018
512311;UHD;16;2019
512311;UHD;28;2020
512311;UHD;25;2021
512311;UHD;5;2022
512321;UHD;5;2014
512321;UHD;9;2015
512321;UHD;18;2016
512321;UHD;9;2017
512511;UHD;0;2014
512851;UHD;1;2014
512851;UHD;0;2015
512851;UHD;11;2016
512851;UHD;6;2017
512851;UHD;4;2018
512851;UHD;5;2019
512851;UHD;1;2020
512851;UHD;6;2021
512851;UHD;0;2022
512861;UHD;8;2014
512861;UHD;7;2015
512861;UHD;4;2016
512861;UHD;5;2017
512861;UHD;1;2018
512861;UHD;0;2019
512861;UHD;10;2020
512861;UHD;1;2021
512861;UHD;0;2022
513201;UHD;20;2014
513201;UHD;36;2015
513201;UHD;15;2016
513201;UHD;11;2017
513201;UHD;3;2018
513561;UHD;3;2014
513561;UHD;13;2015
513561;UHD;0;2016
514281;UHD;61;2014
514281;UHD;159;2015
514281;UHD;59;2016
514281;UHD;26;2017
514441;UHD;24;2014
514441;UHD;56;2015
514441;UHD;23;2016
514441;UHD;40;2017
514441;UHD;27;2018
514441;UHD;41;2019
514441;UHD;25;2020
514441;UHD;34;2021
514441;UHD;5;2022
514471;UHD;22;2014
514471;UHD;48;2015
515111;UHD;29;2014
515111;UHD;57;2015
515111;UHD;56;2016
515111;UHD;25;2017
515111;UHD;2;2018
515111;UHD;19;2019
515111;UHD;13;2020
515111;UHD;14;2021
515111;UHD;13;2022
515541;UHD;6;2014
515541;UHD;21;2015
515541;UHD;12;2016
515541;UHD;4;2017
515541;UHD;5;2018
515541;UHD;12;2019
515541;UHD;11;2020
515541;UHD;15;2021
515541;UHD;1;2022
515731;UHD;47;2014
515731;UHD;86;2015
515731;UHD;89;2016
515731;UHD;124;2017
515731;UHD;110;2018
515731;UHD;123;2019
515731;UHD;113;2020
515731;UHD;86;2021
515731;UHD;20;2022
515811;UHD;10;2014
515811;UHD;1;2015
515811;UHD;7;2016
515811;UHD;0;2017
515811;UHD;3;2018
515811;UHD;6;2019
515811;UHD;0;2020
515811;UHD;0;2021
515951;UHD;41;2014
515951;UHD;67;2015
515951;UHD;71;2016
515951;UHD;55;2017
515951;UHD;29;2018
515951;UHD;77;2019
515951;UHD;80;2020
515951;UHD;112;2021
515951;UHD;29;2022
516421;UHD;10;2014
516541;UHD;1;2014
516651;UHD;48;2014
516651;UHD;52;2015
516651;UHD;48;2016
516651;UHD;14;2017
516681;UHD;1;2014
516681;UHD;0;2015
516681;UHD;0;2016
516681;UHD;1;2017
516831;UHD;0;2014
516831;UHD;1;2015
517061;UHD;63;2014
517061;UHD;116;2015
517061;UHD;119;2016
517061;UHD;66;2017
517061;UHD;76;2018
517061;UHD;21;2019
517061;UHD;11;2020
517061;UHD;6;2021
517061;UHD;0;2022
517461;UHD;11;2014
517561;UHD;0;2014
517561;UHD;1;2015
517561;UHD;4;2016
517991;UHD;47;2014
517991;UHD;43;2015
517991;UHD;44;2016
517991;UHD;28;2017
517991;UHD;38;2018
517991;UHD;47;2019
517991;UHD;39;2020
517991;UHD;60;2021
517991;UHD;23;2022
518091;UHD;9;2014
518091;UHD;13;2015
518091;UHD;27;2016
518091;UHD;23;2017
518091;UHD;30;2018
518091;UHD;40;2019
518091;UHD;51;2020
518091;UHD;50;2021
518091;UHD;14;2022
518161;UHD;5;2014
518161;UHD;17;2015
518161;UHD;14;2016
518161;UHD;14;2017
518161;UHD;5;2018
518161;UHD;6;2019
518161;UHD;9;2020
518161;UHD;18;2021
518161;UHD;2;2022
518171;UHD;60;2014
518171;UHD;94;2015
518171;UHD;81;2016
518171;UHD;80;2017
518171;UHD;52;2018
518171;UHD;53;2019
518171;UHD;68;2020
518171;UHD;104;2021
518171;UHD;23;2022
518281;UHD;38;2014
518281;UHD;234;2015
518281;UHD;161;2016
518281;UHD;140;2017
518281;UHD;113;2018
518281;UHD;159;2019
518281;UHD;134;2020
518281;UHD;196;2021
518281;UHD;33;2022
518361;UHD;0;2014
518361;UHD;0;2015
518361;UHD;0;2016
518361;UHD;0;2017
518401;UHD;2;2014
518521;UHD;0;2014
518521;UHD;0;2015
518631;UHD;3;2014
518631;UHD;6;2015
518631;UHD;1;2016
518631;UHD;6;2017
518741;UHD;10;2014
518741;UHD;18;2015
518831;UHD;0;2014
518921;UHD;21;2014
518921;UHD;30;2015
518921;UHD;32;2016
518921;UHD;17;2017
518921;UHD;17;2018
518921;UHD;29;2019
518921;UHD;21;2020
518921;UHD;6;2021
518921;UHD;3;2022
518961;UHD;37;2014
518961;UHD;86;2015
518961;UHD;90;2016
518961;UHD;84;2017
518961;UHD;53;2018
518961;UHD;95;2019
518961;UHD;56;2020
518961;UHD;68;2021
518961;UHD;6;2022
519001;UHD;1;2014
519001;UHD;0;2015
519431;UHD;0;2014
519431;UHD;7;2015
519431;UHD;2;2016
519431;UHD;10;2017
519431;UHD;7;2018
519431;UHD;6;2019
519431;UHD;3;2020
519431;UHD;7;2021
519431;UHD;0;2022
519461;UHD;1;2014
519581;UHD;23;2014
519581;UHD;82;2015
519581;UHD;66;2016
519581;UHD;27;2017
519581;UHD;35;2018
519581;UHD;59;2019
519581;UHD;34;2020
519581;UHD;23;2021
519581;UHD;9;2022
519611;UHD;24;2014
519611;UHD;33;2015
519611;UHD;27;2016
519611;UHD;19;2017
519611;UHD;12;2018
519611;UHD;9;2019
519611;UHD;17;2020
519611;UHD;22;2021
519611;UHD;3;2022
519741;UHD;8;2014
519741;UHD;9;2015
519741;UHD;5;2016
540001;UHD;0;2014
540001;UHD;7;2015
540005;UHD;33;2014
540005;UHD;92;2015
540005;UHD;167;2016
540005;UHD;167;2017
540005;UHD;143;2018
540005;UHD;191;2019
540005;UHD;165;2020
540005;UHD;167;2021
540005;UHD;43;2022
540007;UHD;1;2014
540007;UHD;11;2015
540007;UHD;1;2016
540007;UHD;0;2017
540007;UHD;0;2018
540008;UHD;2;2015
540009;UHD;0;2014
540009;UHD;4;2015
540009;UHD;0;2016
540009;UHD;16;2017
540009;UHD;3;2018
540009;UHD;3;2019
540009;UHD;5;2020
540009;UHD;7;2021
540009;UHD;0;2022
540011;UHD;19;2014
540011;UHD;78;2015
540011;UHD;112;2016
540011;UHD;114;2017
540011;UHD;100;2018
540011;UHD;142;2019
540011;UHD;134;2020
540011;UHD;118;2021
540011;UHD;42;2022
540012;UHD;59;2014
540012;UHD;195;2015
540012;UHD;213;2016
540012;UHD;247;2017
540012;UHD;203;2018
540012;UHD;265;2019
540012;UHD;390;2020
540012;UHD;302;2021
540012;UHD;70;2022
540015;UHD;13;2014
540015;UHD;16;2015
540015;UHD;8;2016
540015;UHD;31;2017
540015;UHD;28;2018
540015;UHD;22;2019
540015;UHD;23;2020
540015;UHD;28;2021
540015;UHD;4;2022
540017;UHD;9;2014
540017;UHD;23;2015
540017;UHD;40;2016
540017;UHD;22;2017
540017;UHD;15;2018
540017;UHD;14;2019
540017;UHD;23;2020
540017;UHD;8;2021
540017;UHD;7;2022
540018;UHD;14;2014
540018;UHD;30;2015
540018;UHD;41;2016
540018;UHD;31;2017
540018;UHD;18;2018
540018;UHD;37;2019
540018;UHD;32;2020
540018;UHD;34;2021
540018;UHD;9;2022
540019;UHD;21;2014
540019;UHD;63;2015
540019;UHD;85;2016
540019;UHD;102;2017
540019;UHD;68;2018
540019;UHD;80;2019
540019;UHD;55;2020
540019;UHD;27;2021
540019;UHD;4;2022
540021;UHD;45;2015
540021;UHD;32;2016
540021;UHD;25;2017
540021;UHD;16;2018
540021;UHD;27;2019
540021;UHD;24;2020
540021;UHD;19;2021
540021;UHD;6;2022
540025;UHD;72;2014
540026;UHD;8;2014
540027;UHD;1;2014
540027;UHD;6;2015
540027;UHD;2;2016
540027;UHD;7;2017
540027;UHD;2;2018
540027;UHD;1;2019
540027;UHD;2;2020
540027;UHD;0;2021
540028;UHD;20;2018
540028;UHD;101;2019
540028;UHD;153;2020
540028;UHD;88;2021
540028;UHD;26;2022
540029;UHD;4;2014
540029;UHD;14;2015
540029;UHD;18;2016
540029;UHD;21;2017
540029;UHD;6;2018
540030;UHD;8;2014
540030;UHD;25;2015
540030;UHD;12;2016
540030;UHD;16;2017
540030;UHD;35;2018
540030;UHD;12;2019
540032;UHD;6;2014
540032;UHD;31;2015
540032;UHD;20;2016
540032;UHD;8;2017
540032;UHD;29;2018
540032;UHD;35;2019
540032;UHD;96;2020
540032;UHD;137;2021
540032;UHD;13;2022
540035;UHD;5;2014
540035;UHD;27;2015
540035;UHD;22;2016
540035;UHD;28;2017
540035;UHD;41;2018
540035;UHD;59;2019
540035;UHD;69;2020
540035;UHD;42;2021
540035;UHD;11;2022
540036;UHD;4;2014
540036;UHD;25;2015
540036;UHD;36;2016
540036;UHD;21;2017
540036;UHD;17;2018
540036;UHD;33;2019
540036;UHD;28;2020
540036;UHD;21;2021
540036;UHD;6;2022
540037;UHD;18;2014
540037;UHD;81;2015
540037;UHD;94;2016
540037;UHD;68;2017
540037;UHD;76;2018
540037;UHD;99;2019
540037;UHD;110;2020
540037;UHD;95;2021
540037;UHD;35;2022
540038;UHD;141;2014
540038;UHD;300;2015
540038;UHD;239;2016
540038;UHD;265;2017
540038;UHD;207;2018
540038;UHD;179;2019
540038;UHD;208;2020
540038;UHD;180;2021
540038;UHD;50;2022
540040;UHD;22;2014
540040;UHD;95;2015
540040;UHD;89;2016
540040;UHD;64;2017
540040;UHD;42;2018
540040;UHD;97;2019
540040;UHD;93;2020
540040;UHD;20;2021
540042;UHD;31;2014
540042;UHD;50;2015
540042;UHD;55;2016
540042;UHD;107;2017
540042;UHD;75;2018
540042;UHD;85;2019
540042;UHD;52;2020
540042;UHD;74;2021
540042;UHD;18;2022
540044;UHD;25;2014
540044;UHD;87;2015
540044;UHD;86;2016
540044;UHD;79;2017
540044;UHD;72;2018
540044;UHD;117;2019
540044;UHD;136;2020
540044;UHD;143;2021
540044;UHD;34;2022
540045;UHD;2;2014
540045;UHD;18;2015
540045;UHD;11;2016
540045;UHD;9;2017
540045;UHD;8;2018
540045;UHD;13;2019
540045;UHD;27;2020
540045;UHD;12;2021
540045;UHD;3;2022
540047;UHD;0;2014
540047;UHD;0;2015
540047;UHD;1;2016
540047;UHD;0;2017
540047;UHD;0;2018
540047;UHD;0;2019
540047;UHD;0;2020
540047;UHD;0;2021
540047;UHD;0;2022
540048;UHD;9;2014
540048;UHD;28;2015
540048;UHD;47;2016
540048;UHD;31;2017
540048;UHD;34;2018
540048;UHD;38;2019
540048;UHD;71;2020
540048;UHD;44;2021
540048;UHD;15;2022
540051;UHD;6;2014
540051;UHD;2;2015
540051;UHD;15;2016
540051;UHD;6;2017
540051;UHD;8;2018
540051;UHD;9;2019
540051;UHD;12;2020
540051;UHD;5;2021
540051;UHD;2;2022
540052;UHD;8;2020
540052;UHD;28;2021
540052;UHD;9;2022
540053;UHD;0;2015
540053;UHD;1;2016
540053;UHD;4;2017
540053;UHD;1;2018
540053;UHD;2;2019
540053;UHD;2;2020
540053;UHD;2;2021
540055;UHD;18;2014
540055;UHD;33;2015
540055;UHD;50;2016
540055;UHD;26;2017
540055;UHD;27;2018
540055;UHD;24;2019
540055;UHD;43;2020
540055;UHD;59;2021
540055;UHD;14;2022
540056;UHD;34;2014
540056;UHD;53;2015
540056;UHD;85;2016
540056;UHD;60;2017
540056;UHD;68;2018
540056;UHD;110;2019
540056;UHD;92;2020
540056;UHD;40;2021
540056;UHD;15;2022
540059;UHD;0;2014
540059;UHD;2;2015
540059;UHD;3;2016
540059;UHD;4;2017
540059;UHD;2;2018
540059;UHD;0;2019
540059;UHD;0;2020
540059;UHD;1;2021
540059;UHD;1;2022
540060;UHD;0;2014
540062;UHD;8;2014
540062;UHD;14;2015
540062;UHD;27;2016
540062;UHD;19;2017
540062;UHD;35;2018
540062;UHD;67;2019
540062;UHD;53;2020
540062;UHD;34;2021
540062;UHD;5;2022
540064;UHD;3;2014
540064;UHD;4;2015
540064;UHD;10;2016
540064;UHD;10;2017
540064;UHD;8;2018
540064;UHD;17;2019
540064;UHD;9;2020
540064;UHD;9;2021
540064;UHD;0;2022
540065;UHD;12;2014
540065;UHD;19;2015
540065;UHD;31;2016
540065;UHD;41;2017
540065;UHD;43;2018
540065;UHD;47;2019
540065;UHD;34;2020
540065;UHD;40;2021
540065;UHD;16;2022
540066;UHD;4;2014
540066;UHD;9;2015
540066;UHD;25;2016
540066;UHD;16;2017
540066;UHD;30;2018
540066;UHD;27;2019
540066;UHD;20;2020
540066;UHD;29;2021
540066;UHD;2;2022
540067;UHD;0;2014
540067;UHD;2;2015
540067;UHD;6;2016
540067;UHD;4;2017
540067;UHD;7;2018
540067;UHD;4;2019
540067;UHD;5;2020
540067;UHD;8;2021
540067;UHD;0;2022
540068;UHD;15;2014
540068;UHD;48;2015
540068;UHD;41;2016
540068;UHD;33;2017
540068;UHD;17;2018
540068;UHD;20;2019
540068;UHD;28;2020
540068;UHD;28;2021
540068;UHD;6;2022
540070;UHD;6;2014
540070;UHD;8;2015
540070;UHD;41;2016
540070;UHD;30;2017
540070;UHD;37;2018
540070;UHD;26;2019
540070;UHD;32;2020
540070;UHD;36;2021
540070;UHD;5;2022
540071;UHD;7;2014
540071;UHD;29;2015
540071;UHD;28;2016
540071;UHD;23;2017
540071;UHD;22;2018
540071;UHD;13;2019
540071;UHD;15;2020
540071;UHD;10;2021
540071;UHD;1;2022
540072;UHD;0;2014
540072;UHD;2;2015
540072;UHD;0;2016
540072;UHD;3;2017
540072;UHD;4;2018
540072;UHD;0;2019
540072;UHD;2;2020
540072;UHD;2;2021
540072;UHD;0;2022
540076;UHD;7;2014
540076;UHD;21;2015
540076;UHD;40;2016
540076;UHD;31;2017
540076;UHD;21;2018
540076;UHD;33;2019
540076;UHD;35;2020
540076;UHD;22;2021
540076;UHD;11;2022
540077;UHD;6;2014
540077;UHD;26;2015
540077;UHD;19;2016
540077;UHD;7;2017
540077;UHD;13;2018
540077;UHD;11;2019
540077;UHD;12;2020
540077;UHD;23;2021
540077;UHD;2;2022
540078;UHD;1;2015
540078;UHD;3;2016
540078;UHD;4;2017
540078;UHD;3;2018
540078;UHD;0;2019
540078;UHD;5;2020
540078;UHD;59;2021
540078;UHD;7;2022
540079;UHD;6;2018
540079;UHD;7;2019
540079;UHD;7;2020
540079;UHD;10;2021
540079;UHD;3;2022
540080;UHD;13;2014
540080;UHD;36;2015
540080;UHD;51;2016
540080;UHD;51;2017
540080;UHD;24;2018
540080;UHD;35;2019
540080;UHD;44;2020
540080;UHD;21;2021
540080;UHD;0;2022
540082;UHD;8;2014
540082;UHD;6;2015
540082;UHD;6;2016
540082;UHD;13;2017
540082;UHD;13;2018
540082;UHD;2;2019
540082;UHD;6;2020
540082;UHD;1;2021
540082;UHD;0;2022
540084;UHD;78;2014
540084;UHD;325;2015
540084;UHD;341;2016
540084;UHD;314;2017
540084;UHD;246;2018
540084;UHD;285;2019
540084;UHD;321;2020
540084;UHD;300;2021
540084;UHD;97;2022
540085;UHD;32;2014
540090;UHD;5;2014
540090;UHD;15;2015
540090;UHD;18;2016
540090;UHD;20;2017
540090;UHD;14;2018
540090;UHD;14;2019
540090;UHD;15;2020
540090;UHD;10;2021
540091;UHD;11;2014
540091;UHD;28;2015
540091;UHD;9;2016
540091;UHD;46;2017
540091;UHD;31;2018
540091;UHD;50;2019
540091;UHD;41;2020
540091;UHD;36;2021
540091;UHD;6;2022
540096;UHD;12;2014
540096;UHD;38;2015
540096;UHD;94;2016
540096;UHD;58;2017
540096;UHD;54;2018
540096;UHD;90;2019
540096;UHD;93;2020
540096;UHD;70;2021
540096;UHD;31;2022
540097;UHD;0;2014
540097;UHD;0;2015
540098;UHD;10;2014
540098;UHD;11;2015
540098;UHD;25;2016
540098;UHD;20;2017
540098;UHD;9;2018
540098;UHD;9;2019
540098;UHD;16;2020
540098;UHD;28;2021
540098;UHD;5;2022
540099;UHD;3;2014
540099;UHD;13;2015
540101;UHD;48;2014
540101;UHD;169;2015
540101;UHD;146;2016
540101;UHD;207;2017
540101;UHD;183;2018
540101;UHD;216;2019
540101;UHD;211;2020
540101;UHD;207;2021
540101;UHD;58;2022
540103;UHD;30;2014
540103;UHD;102;2015
540103;UHD;115;2016
540103;UHD;70;2017
540103;UHD;31;2018
540103;UHD;64;2019
540103;UHD;128;2020
540103;UHD;53;2021
540103;UHD;30;2022
540105;UHD;11;2014
540105;UHD;27;2015
540105;UHD;26;2016
540105;UHD;34;2017
540105;UHD;21;2018
540105;UHD;27;2019
540105;UHD;38;2020
540105;UHD;29;2021
540105;UHD;12;2022
540106;UHD;16;2014
540106;UHD;21;2015
540106;UHD;16;2016
540106;UHD;33;2017
540106;UHD;14;2018
540106;UHD;22;2019
540106;UHD;40;2020
540106;UHD;23;2021
540106;UHD;12;2022
540108;UHD;17;2015
540108;UHD;32;2016
540108;UHD;11;2017
540108;UHD;15;2018
540108;UHD;14;2019
540108;UHD;12;2020
540108;UHD;11;2021
540108;UHD;6;2022
540113;UHD;38;2014
540113;UHD;88;2015
540113;UHD;81;2016
540113;UHD;93;2017
540113;UHD;18;2018
540114;UHD;2;2014
540114;UHD;2;2015
540114;UHD;4;2016
540114;UHD;7;2017
540114;UHD;3;2018
540114;UHD;10;2019
540114;UHD;1;2020
